"State","County","Veteran_Population","Total_Expenditure","Compensation_Pensions","Construction","Edu_Voc_Rehab_Emp","Loan_Guaranty","General_Operating_Expenses","Insurance_Indemnities","Medical_Care","Unique_Patients"
"NORTH DAKOTA","MOUNTRAIL","633.04","2352.26","1340","0","33.67","0","0","62.9","915.69","183.05"
"NORTH DAKOTA","NELSON","424.94","1570.07","769.81","0","13.72","0","0","60.18","726.36","152.04"
"NORTH DAKOTA","OLIVER","151.23","451.39","314.55","0","17.47","0","0","2.97","116.39","47.01"
"NORTH DAKOTA","PEMBINA","892.11","2696.33","1512.23","0","49.12","0","0","43.15","1091.82","255.06"
"NORTH DAKOTA","PIERCE","490.26","1422.16","704.77","0","39.03","0","0","32.93","645.44","111.03"
"NORTH DAKOTA","RAMSEY","751.09","4042.61","1771.15","0","28.62","0","0","68.83","2174.01","347.09"
"NORTH DAKOTA","RANSOM","546.55","3137.63","1331.45","0","5.78","0","0","23.31","1777.09","211.05"
"NORTH DAKOTA","RENVILLE","289.27","800.33","486.84","0","20.74","0","0","14.95","277.79","90.02"
"NORTH DAKOTA","RICHLAND","1187.54","4566.66","2001.08","0","145.44","0","0","116.32","2303.83","367.09"
"NORTH DAKOTA","ROLETTE","938.99","3187.07","1754.91","0","101.77","0","0","5.55","1324.84","187.05"
"NORTH DAKOTA","SARGENT","350.91","986.84","565.05","0","24.05","0","0","1.2","396.53","100.03"
"NORTH DAKOTA","SHERIDAN","159.44","249.4","150.27","0","2.79","0","0","1.69","94.65","50.01"
"NORTH DAKOTA","SIOUX","356.6","1283.96","741.4","0","24.57","0","0","20.25","497.74","56.01"
"NORTH DAKOTA","SLOPE","52.21","250.62","93.05","0","1.32","0","0","3.58","152.67","6"
"NORTH DAKOTA","STARK","2120.41","5096.69","2552.65","0","138.31","0","0","29.2","2376.53","647.16"
"NORTH DAKOTA","STEELE","247.94","713.03","458.12","0","6.18","0","0","9.22","239.5","53.01"
"NORTH DAKOTA","STUTSMAN","1875.54","6356","3191.78","0","94.57","0","0","126.12","2943.52","605.15"
"NORTH DAKOTA","TOWNER","278.87","570.99","320.31","0","11.87","0","0","7.15","231.66","88.02"
"NORTH DAKOTA","TRAILL","809.28","3432.73","1551.05","0","72.37","0","0","44.18","1765.13","267.07"
"NORTH DAKOTA","WALSH","1186.32","2804.72","1283.62","0","41.08","0","0","94.71","1385.31","351.09"
"NORTH DAKOTA","WARD","5469.62","18751.41","12830.62","0","1339.51","0","0","240.79","4340.49","1557.39"
"NORTH DAKOTA","WELLS","426.94","1103.08","535.27","0","26.43","0","0","4.18","537.2","117.03"
"NORTH DAKOTA","WILLIAMS","1861.17","4679.42","2553.66","0","74.78","0","0","74.78","1976.19","570.14"
"OHIO","ADAMS","2295.08","10597.23","4502.6","0","53.24","0","0","70.63","5970.77","624.16"
"OHIO","ALLEN","9433.21","18699.98","10291.29","0","603.29","0","0","440.92","7364.48","1712.43"
"OHIO","ASHLAND","4027.54","11421.39","5145.57","0","156.93","0","0","170.65","5948.24","1052.27"
"OHIO","ASHTABULA","9431.44","30132.48","12129.26","0","443.28","0","0","355.44","17204.5","2831.72"
"OHIO","ATHENS","4204.94","16296.44","8238.01","0","574.34","0","0","112.94","7371.16","1139.29"
"OHIO","AUGLAIZE","4389.1","7164.15","3799.03","0","272.09","0","0","280.73","2812.3","705.18"
"OHIO","BELMONT","6326.69","18388.23","10332.72","0","300.34","0","0","300.48","7454.7","1718.44"
"OHIO","BROWN","3925.95","13495.11","6326.89","0","255.81","0","0","178.08","6734.32","914.23"
"OHIO","BUTLER","27725.19","66231.38","30914.95","0","2138.2","0","0","1518.07","31660.15","4401.14"
"OHIO","CARROLL","2653.35","6266.77","2983.65","0","97.95","0","0","140.82","3044.35","613.16"
"OHIO","CHAMPAIGN","3323.74","7652.41","4001.79","0","124.67","0","0","51.8","3474.15","522.13"
"OHIO","CLARK","14773.92","38065.65","20828.19","0","907.89","0","0","637.27","15692.29","2798.71"
"OHIO","CLERMONT","15678.08","37239.34","17042.55","0","1113.58","0","0","642.15","18441.06","2770.7"
"OHIO","CLINTON","4050.25","10727.75","5294.14","0","215.09","0","0","109.28","5109.25","595.15"
"OHIO","COLUMBIANA","9767.79","31459.73","14976.58","0","613.25","0","0","471.74","15398.16","3041.77"
"OHIO","COSHOCTON","3177.56","8197.43","4501.18","0","110.72","0","0","63.96","3521.56","843.21"
"OHIO","CRAWFORD","4105.08","10260.73","5896.03","0","149.9","0","0","178.18","4036.61","903.23"
"OHIO","CUYAHOGA","94607.19","1173988.45","127663.64","8367.56","16571.69","0","788977.18","7995.01","224413.37","22724.75"
"OHIO","DARKE","4277.31","11423.47","5553.61","0","177.94","0","0","301.61","5390.31","823.21"
"OHIO","DEFIANCE","3350.7","7011.88","3860.27","0","183.66","0","0","227.34","2740.61","516.13"
"OHIO","DELAWARE","11378.74","15075.79","8158.14","0","576.66","0","0","585.93","5755.06","1178.3"
"OHIO","ERIE","8015.42","26390.38","12718.27","0","430.71","0","0","509.35","12732.06","2051.52"
"OHIO","FAIRFIELD","12866.48","30849.19","13740.06","0","933.91","0","0","627.16","15548.05","2620.66"
"OHIO","FAYETTE","2330.73","9862.5","4438.38","0","118.71","0","0","71.22","5234.19","573.15"
"OHIO","FRANKLIN","77044.93","244808.25","94843.42","24267.03","9293.39","0","3899.17","5315.25","107190","15365.89"
"OHIO","FULTON","3114.34","6100.19","3120.86","0","227.77","0","0","206.61","2544.95","552.14"
"OHIO","GALLIA","2633.56","11204.79","6140.94","0","252.32","0","0","103.96","4707.57","768.19"
"OHIO","GEAUGA","7682.71","13039.09","5814.76","0","223.74","0","0","675.25","6325.34","1213.31"
"OHIO","GREENE","15367.73","51993.72","31960.56","0","2890.96","0","0","662.55","16479.65","2460.62"
"OHIO","GUERNSEY","3532.29","13903.05","7555.72","0","193.22","0","0","206.19","5947.92","1240.31"
"OHIO","HAMILTON","56708.7","194931.95","70656.63","1295.82","4376.08","0","3500.96","5384.21","109718.24","12753.2"
"OHIO","HANCOCK","5861.56","9013.11","4800.44","0","483.51","0","0","216.19","3512.96","863.22"
"OHIO","HARDIN","2347.38","5203.56","2692.15","0","145.89","0","0","74.6","2290.91","437.11"
"OHIO","HARRISON","1856.14","4712.39","2345.62","0","134.06","0","0","78.04","2154.67","433.11"
"OHIO","HENRY","2418.1","3872.25","1859.08","0","156.32","0","0","213","1643.86","282.07"
"OHIO","HIGHLAND","3667.48","14289.77","6009.74","0","162.29","0","0","133.69","7984.06","914.23"
"OHIO","HOCKING","2895.28","9246.67","3884.02","0","109.87","0","0","25.17","5227.61","715.18"
"OHIO","HOLMES","1715.88","8535.41","2662.77","0","80.89","0","0","44.91","5746.85","362.09"
"OHIO","HURON","5067.09","11552.25","5141","0","263.55","0","0","292.03","5855.67","1110.28"
"OHIO","JACKSON","3174.68","15706.37","7038.75","0","124.22","0","0","37.08","8506.33","981.25"
"OHIO","JEFFERSON","7070.08","20546.34","9504.12","0","279.29","0","0","421.18","10341.76","1792.45"
"OHIO","KNOX","4682.03","11454.56","5481.01","0","293.29","0","0","250.48","5429.78","969.25"
"OHIO","LAKE","20471.3","47180.77","19439.26","0","1445.96","0","0","1481.43","24814.12","4492.14"
"OHIO","LAWRENCE","5764.32","29767.44","14260.19","0","485.61","0","0","152.29","14869.35","2259.57"
"OHIO","LICKING","14099.75","36093.44","17981.52","0","1108.46","0","0","675.59","16327.87","2886.73"
"OHIO","LOGAN","4359.28","8662.87","4019.07","0","146.75","0","0","151.83","4345.22","601.15"
"OHIO","LORAIN","26271.72","59208.76","27179.44","0","1989.9","0","0","1944.02","28095.41","5605.42"
"OHIO","LUCAS","32691.24","64061.68","33184.91","0","2662.25","0","0","2003.11","26211.41","5330.35"
"OHIO","MADISON","4073.48","7686.64","3662.42","0","162.44","0","0","140.26","3721.51","525.13"
"OHIO","MAHONING","23158.74","60295.74","28957.25","0","1308.67","0","0","1817.64","28212.18","5984.52"
"OHIO","MARION","5842.46","11617.21","5964.82","0","273.38","0","0","263.88","5115.13","1158.29"
"OHIO","MEDINA","13891.78","27073.19","12933.04","0","791.21","0","0","663.59","12685.35","2066.52"
"OHIO","MEIGS","2490.06","7842.35","4068.34","0","155.53","0","0","125.91","3492.57","628.16"
"OHIO","MERCER","3015.07","7056.83","3777.84","0","105.37","0","0","157.83","3015.78","624.16"
"OHIO","MIAMI","8751.89","21304","10073.56","0","669.07","0","0","382.82","10178.55","1526.39"
"OHIO","MONROE","1775.6","4054.02","2327.72","0","29.74","0","0","51.11","1645.45","417.11"
"OHIO","MONTGOMERY","49127.27","204198.03","81089.47","1900.06","5741.46","0","4750.83","2783.7","107932.51","12409.14"
"OHIO","MORGAN","1220.22","5165.93","3149.58","0","82.24","0","0","52.4","1881.72","384.1"
"OHIO","MORROW","3252.23","7644.2","3391.6","0","172.05","0","0","140.14","3940.41","666.17"
"OHIO","MUSKINGUM","6760.57","18577.99","9795.68","0","445.71","0","0","240.39","8096.2","1875.47"
"OHIO","NOBLE","1314.65","2827.97","1530.27","0","41.24","0","0","44.06","1212.39","322.08"
"OHIO","OTTAWA","3921.02","8640.24","4340.8","0","182.84","0","0","320.15","3796.45","816.21"
"OHIO","PAULDING","1699.28","3286.47","1551.13","0","49.39","0","0","41.97","1643.98","255.06"
"OHIO","PERRY","2987.58","8021.63","3957.99","0","197.23","0","0","75.19","3791.22","624.16"
"OHIO","PICKAWAY","5041.76","18221.81","7362.34","0","224.11","0","0","156.07","10479.29","1133.29"
"OHIO","PIKE","2456.91","15722.65","5576.35","0","122.39","0","0","132.61","9891.29","828.21"
"OHIO","PORTAGE","12863.58","29895.66","13993.58","0","1080.7","0","0","535.71","14285.67","2805.71"
"OHIO","PREBLE","3747.8","11929.83","4678.55","0","174.54","0","0","120.53","6956.22","777.2"
"OHIO","PUTNAM","2159.59","3710.36","2021.89","0","127.71","0","0","184.83","1375.93","359.09"
"OHIO","RICHLAND","12218.49","28891.8","13579.19","0","720.68","0","0","388.16","14203.78","3258.83"
"OHIO","ROSS","7113.16","51616.37","13659.02","671.95","429.78","0","2321.51","240.85","34293.27","3172.8"
"OHIO","SANDUSKY","5095.8","9402.71","5246.57","0","356.67","0","0","299.08","3500.4","936.24"
"OHIO","SCIOTO","6814.27","29829.11","13938.1","0","368.8","0","0","375.65","15146.56","2193.56"
"OHIO","SENECA","4650.43","8886.75","4487.6","0","345.33","0","0","254.07","3799.75","912.23"
"OHIO","SHELBY","3825.87","7937.87","3637.23","0","165.31","0","0","168.85","3966.48","625.16"
"OHIO","STARK","32602.04","78220.34","34492.35","0","1767.27","0","0","2198.65","39762.07","6965.76"
"OHIO","SUMMIT","44498.46","110245.51","49963.6","0","3905.61","0","0","3120.56","53255.74","9508.41"
"OHIO","TRUMBULL","21517.02","50713.75","23213.08","0","1086.53","0","0","964.67","25449.47","5104.29"
"OHIO","TUSCARAWAS","8246.16","21136.8","10846.47","0","458.5","0","0","575.98","9255.86","2274.58"
"OHIO","UNION","4024.41","6345.15","3732.25","0","236.64","0","0","79.28","2296.98","404.1"
"OHIO","VAN WERT","2632.08","4938.33","2603.08","0","116.44","0","0","102.35","2116.46","434.11"
"OHIO","VINTON","1247.07","6783.58","3026.76","0","129.51","0","0","7.37","3619.94","427.11"
"OHIO","WARREN","15556.82","29505.56","14631.36","0","1086.99","0","0","763.77","13023.45","1818.46"
"OHIO","WASHINGTON","6272.35","16518.18","9247.5","0","404.3","0","0","248.83","6617.55","1655.42"
"OHIO","WAYNE","8927.71","20233.31","9163.25","0","426.8","0","0","456.15","10187.1","1781.45"
"OHIO","WILLIAMS","3341.24","6340.45","3245.04","0","165.13","0","0","159.68","2770.6","516.13"
"OHIO","WOOD","9026.01","15088.23","7553.43","0","941.62","0","0","586.31","6006.86","1098.28"
"OHIO","WYANDOT","1665.98","3815.17","1765.51","0","101.38","0","0","105.58","1842.7","359.09"
"OKLAHOMA","ADAIR","1523.82","11841.52","6760.84","0","163.91","0","0","38.28","4878.49","624.16"
"OKLAHOMA","ALFALFA","820.53","1282.35","867.43","0","5.79","0","0","2.53","406.6","91.02"
"OKLAHOMA","ATOKA","1481.35","6178.36","4251.53","0","106.45","0","0","6.8","1813.58","332.08"
"OKLAHOMA","BEAVER","366.02","951.39","581.52","0","14.97","0","0","1.37","353.54","107.03"
"OKLAHOMA","BECKHAM","1672.23","5031.24","3239.66","0","116.03","0","0","42.1","1633.45","313.08"
"OKLAHOMA","BLAINE","1057.4","2646.59","1519.74","0","29.69","0","0","24.79","1072.37","184.05"
"OKLAHOMA","BRYAN","3801.48","19079.79","11972.07","0","487.32","0","0","83.53","6536.87","1240.31"
"OKLAHOMA","CADDO","2475.99","11622.14","7852.33","0","148.98","0","0","67.16","3553.67","665.17"
"OKLAHOMA","CANADIAN","9509.04","31908.37","20198.95","0","1382.49","0","0","414.11","9912.82","1639.42"
"OKLAHOMA","CARTER","4456.03","19003.63","13399.5","0","191.53","0","0","379.37","5033.23","1027.26"
"OKLAHOMA","CHEROKEE","4256.03","29922.46","18671.22","0","837.49","0","0","137.72","10276.02","1358.34"
"OKLAHOMA","CHOCTAW","1323.3","7652.57","5473.98","0","81.65","0","0","35.22","2061.72","508.13"
"OKLAHOMA","CIMARRON","172.97","642.91","298.96","0","3.31","0","0","28.2","312.44","78.02"
"OKLAHOMA","CLEVELAND","23231.48","89722.34","58713.03","0","5491.23","0","0","1102.83","24415.25","3971.01"
"OKLAHOMA","COAL","497.75","3227.2","2303.76","0","76.28","0","0","22.21","824.95","149.04"
"OKLAHOMA","COMANCHE","15004.66","126214.67","100782.78","0","5661.3","0","0","1115.8","18654.78","4975.26"
"OKLAHOMA","COTTON","639.72","3042.59","2320.51","0","58.06","0","0","16.41","647.61","149.04"
"OKLAHOMA","CRAIG","1340.87","7507.07","4402.16","0","67.09","0","0","29.69","3008.12","434.11"
"OKLAHOMA","CREEK","7436.95","25576.64","16575.1","0","490.28","0","0","181.26","8330.01","1545.39"
"OKLAHOMA","CUSTER","1887.89","10186.38","6861.55","0","283.19","0","0","66.98","2974.65","504.13"
"OKLAHOMA","DELAWARE","4859.78","20019.96","12113.47","0","299.98","0","0","153.08","7453.42","1399.35"
"OKLAHOMA","DEWEY","349.92","985.43","719.83","0","14.56","0","0","26.36","224.68","67.02"
"OKLAHOMA","ELLIS","412.53","1123.54","640.25","0","4.73","0","0","12.42","466.14","90.02"
"OKLAHOMA","GARFIELD","5342.23","18418.21","12229.64","0","569.25","0","0","387.38","5231.94","906.23"
"OKLAHOMA","GARVIN","2225.18","12664.62","8383","0","159.08","0","0","72.69","4049.86","700.18"
"OKLAHOMA","GRADY","3978.95","17330.19","12098.39","0","391.95","0","0","173.7","4666.15","873.22"
"OKLAHOMA","GRANT","439.6","821.7","497.33","0","3.23","0","0","6.22","314.91","71.02"
"OKLAHOMA","GREER","522.59","2995","1997.89","0","32.77","0","0","36.04","928.29","166.04"
"OKLAHOMA","HARMON","265.62","927.42","721.58","0","10.06","0","0","13.72","182.06","50.01"
"OKLAHOMA","HARPER","326.79","483.95","329.15","0","0.57","0","0","0.7","153.53","49.01"
"OKLAHOMA","HASKELL","1086.81","10395.74","6336.71","0","103.97","0","0","15.72","3939.33","496.13"
"OKLAHOMA","HUGHES","1302.79","8387.16","5624.48","0","125.82","0","0","95.61","2541.24","417.11"
"OKLAHOMA","JACKSON","3326.39","16343.05","12831.11","0","721.7","0","0","293.15","2497.08","543.14"
"OKLAHOMA","JEFFERSON","739.73","3235.28","1911.61","0","32.86","0","0","2.17","1288.64","198.05"
"OKLAHOMA","JOHNSTON","926.68","5315.69","3534.74","0","110.03","0","0","17.81","1653.1","320.08"
"OKLAHOMA","KAY","4708.19","14343.29","8315.7","0","293.58","0","0","336.05","5397.96","1036.26"
"OKLAHOMA","KINGFISHER","961.6","2491.13","1562.61","0","77.19","0","0","82.75","768.58","139.04"
"OKLAHOMA","KIOWA","1058.74","4745.6","3220.1","0","69.59","0","0","51.57","1404.34","257.07"
"OKLAHOMA","LATIMER","862.18","7655.33","5876.78","0","72.23","0","0","123.68","1582.64","333.08"
"OKLAHOMA","LE FLORE","4389.25","30715.52","18315.53","0","332.6","0","0","125.12","11942.27","1872.47"
"OKLAHOMA","LINCOLN","3445.81","15785.93","9733.34","0","265.33","0","0","87.34","5699.93","824.21"
"OKLAHOMA","LOGAN","3711.24","13097.71","7848.8","0","692.26","0","0","152.73","4403.92","741.19"
"OKLAHOMA","LOVE","852.79","3162.87","2149.2","0","19.18","0","0","8.09","986.41","198.05"
"OKLAHOMA","MC CLAIN","2634.88","15640.89","10963.78","0","420.69","0","0","103.07","4153.36","787.2"
"OKLAHOMA","MC CURTAIN","2503.79","14648.97","9751.29","0","129.27","0","0","59.21","4709.21","903.23"
"OKLAHOMA","MC INTOSH","2653.94","21669.93","12595.44","0","166.96","0","0","102.15","8805.38","1179.3"
"OKLAHOMA","MAJOR","649.96","1929.85","1227.3","0","29.32","0","0","13.47","659.75","112.03"
"OKLAHOMA","MARSHALL","1508.15","6575.61","4186.42","0","145.49","0","0","111.84","2131.86","432.11"
"OKLAHOMA","MAYES","3562.37","20463.83","12414.59","0","281.7","0","0","70.49","7697.06","1091.28"
"OKLAHOMA","MURRAY","1272.68","9034.95","5879.52","0","140.07","0","0","69.07","2946.3","443.11"
"OKLAHOMA","MUSKOGEE","6725.93","136457.52","35756.64","2737.32","12183.77","0","58035.81","397.25","27346.74","3820.97"
"OKLAHOMA","NOBLE","914.98","3009.39","1900.95","0","49.51","0","0","21.34","1037.58","179.05"
"OKLAHOMA","NOWATA","1042","3900.47","2949.24","0","25.16","0","0","77.71","848.35","226.06"
"OKLAHOMA","OKFUSKEE","1040.86","5798.49","3950.59","0","82.21","0","0","35.33","1730.36","313.08"
"OKLAHOMA","OKLAHOMA","59847.12","288773.45","161591.11","1.54","10287.61","0","4994.24","4132.98","107765.98","15399.9"
"OKLAHOMA","OKMULGEE","3621.84","24320.93","15834.48","0","381.35","0","0","123.46","7981.65","1296.33"
"OKLAHOMA","OSAGE","4598.1","20056.95","14646.48","0","423.78","0","0","226.11","4760.57","946.24"
"OKLAHOMA","OTTAWA","3531.94","13297.57","9035.8","0","283.32","0","0","67.66","3910.8","734.19"
"OKLAHOMA","PAWNEE","1613.74","6387","4251.85","0","140.85","0","0","102.36","1891.94","377.1"
"OKLAHOMA","PAYNE","5003.27","17142.57","11186.29","0","1067.04","0","0","413.01","4476.23","793.2"
"OKLAHOMA","PITTSBURG","5352.22","24986.78","16824.64","0","348.1","0","0","237.62","7576.42","1297.33"
"OKLAHOMA","PONTOTOC","2992.13","17763.52","13022.97","0","413.25","0","0","138","4189.3","930.24"
"OKLAHOMA","POTTAWATOMIE","6981.04","29255.52","20072.32","0","772.68","0","0","210.8","8199.73","1400.35"
"OKLAHOMA","PUSHMATAHA","1291.77","8963.36","6048.85","0","89.73","0","0","139.81","2684.97","428.11"
"OKLAHOMA","ROGER MILLS","303.73","994.92","581.03","0","3.75","0","0","1.63","408.52","65.02"
"OKLAHOMA","ROGERS","8924.28","32265.24","21881.51","0","823.76","0","0","273.57","9286.4","1788.45"
